id,video_id,classificacao_desc,classificacao_score,created_date,observacoes_ia,nivel_tecnico,intencao_principal,intencao_secundaria,linguagem
e091ebff-0b46-4d0e-9988-eca2bf2ffe8a,lGujhPW7_Yk,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto sobre história leve relacionada a IA, estilo social, sem aprofundamento técnico, focado em entretenimento rápido.",0.1,entretenimento,nenhuma,neutra
e12d8856-41c2-4cee-a3e7-23a090c6f72f,KOaHQhU68zY,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título e texto apelativos, pouco técnicos, foco em impacto emocional e urgência exagerada sobre IA avançada.",0.15,alerta/risco,entretenimento,sensacionalista
e1ef2ff5-805a-473b-8395-458bfc768fa1,MT-l-tHUwRM,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto, alta visualização, sem descrição técnica, foco em experiência pessoal com IA, conteúdo simples e voltado ao entretenimento.",0.1,entretenimento,nenhuma,neutra
e23da685-82d2-4f91-9f06-0cade7805597,u0o3IlsEQbI,superficial,0.80,2025-06-21 16:54:07.829199+00,"Vídeo informativo sobre empreendedorismo e negócios, abordando como a IA irá revolucionar o funcionamento das empresas.",0.5,comercial,nenhuma,neutra
e25cc7f5-416e-4ef1-ba91-00ced297fadc,VKpgO2FVXa0,clickbait,0.95,2025-06-21 17:13:41.778757+00,"Título e formato curto indicam foco em chamar atenção e vender ideias rápidas, sem conteúdo técnico aprofundado.",0.1,comercial,motivacional,sensacionalista
e2bfeaa2-4463-4309-ac9f-6a324b9f1bd2,GzYDIhiZbbQ,superficial,0.95,2025-06-21 20:13:13.917451+00,"Vídeo curto de dança com tags de IA sem conteúdo técnico, focado em entretenimento e viralização superficial.",0.05,entretenimento,nenhuma,neutra
e2d8b002-1178-453e-83c6-5eea8772af3b,bAjW22Nd-r4,superficial,0.90,2025-06-21 20:13:13.917451+00,"Vídeo curto, focado em entretenimento e humor com uso superficial de IA, sem aprofundamento técnico ou educacional.",0.1,entretenimento,nenhuma,neutra
e2e7fea3-7d61-4d63-a4ec-afe241969f7b,71HxYU8kgb0,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Vídeo mescla explicações técnicas e linguagem acessível, com tom chamativo para atrair e informar sobre IA Google Veo.",0.6,educacional,informativo,neutra
e2f046c4-d817-4c91-b5f7-702443291287,vwfiQBIfFnQ,superficial,0.85,2025-06-21 18:19:28.649148+00,"Vídeo alerta sobre riscos do uso da IA em fraudes, com abordagem mais geral e pouco detalhada tecnicamente.",0.25,alerta/risco,informativo,alarmista
e2fe6473-0979-417c-9686-a8d9f5694219,6MzKADkfxUI,conteúdo técnico,0.90,2025-06-21 17:13:41.778757+00,Vídeo curto e direto que explica o conceito técnico de MSE de forma clara e objetiva.,0.85,educacional,informativo,neutra
e318f5d5-b791-41b3-ba14-d74672d8ff5f,446XsjyFBpY,híbrido,0.88,2025-06-21 19:57:31.905027+00,"Vídeo combina explicações técnicas com linguagem promocional e chamadas sensacionalistas, impactando a profundidade geral do conteúdo.",0.7,informativo,comercial,neutra
e357bd95-573b-4fd5-bb1c-fc1540c694be,-E_P1cIhhbM,superficial,0.95,2025-06-21 18:19:28.649148+00,"Vídeo curto, humorístico e sem conteúdo técnico, focado em entretenimento com uso lúdico de IA para origami impossível.",0.1,entretenimento,nenhuma,neutra
e37c9917-9c17-4a17-8406-b54fc6337603,pTOsiigFovU,superficial,0.70,2025-06-21 01:56:29.013995+00,"Vídeo introdutório que ensina de forma simples como aprender IA, focado em público geral.",0.3,educacional,informativo,neutra
e3cbaf95-9d1f-4963-8a3e-60da3b5936e5,z6V-CYU84WM,híbrido,0.85,2025-06-21 18:22:15.001132+00,"Discussão técnica com aspectos práticos sobre IA aplicada ao recrutamento, equilibrando conteúdo técnico e explicações acessíveis.",0.65,educacional,informativo,neutra
e3cd0940-3a6d-49fc-b443-9622936fa5f4,ZFTSfRWrY1I,híbrido,0.85,2025-06-21 17:13:41.778757+00,"Vídeo de entretenimento com leve conteúdo sobre IA, aproveitando popularidade e publicidade do criador para engajamento.",0.45,entretenimento,comercial,neutra
e3de138a-b527-4788-961e-6cbec7b517cd,_ZcAMdwWKJo,conteúdo técnico,0.90,2025-06-21 18:19:28.649148+00,"Vídeo detalhado sobre IA e futuro da programação, com conteúdo educativo e baseado em experiência técnica extensa.",0.85,educacional,informativo,neutra
e3f6d601-8ef5-4e42-b369-9f125d5e865f,jYW4l1DYgHA,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Título sensacionalista com foco em polêmica e justiça social, baixo nível técnico e comunicação emocional e opinativa.",0.1,opinativo,alerta/risco,sensacionalista
e4145abf-b68c-41ff-9992-c5219742aad0,EMhaJaEH-YQ,superficial,0.95,2025-06-21 17:13:41.778757+00,"Vídeo curto, humorístico e leve sobre IA, sem aprofundamento técnico relevante ou intenções instrutivas.",0.1,entretenimento,nenhuma,neutra
e41cec84-e1a4-4e2a-8268-6697a1bac9a3,eAaesRmXofQ,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo combina análise técnica e contexto político-econômico, com linguagem neutra e foco informativo e opinativo sobre AI na competição China-EUA.",0.75,informativo,opinativo,neutra
e4840900-b68f-4644-b4b4-bb2c30c8aefa,1HK00k5LMho,clickbait,0.95,2025-06-21 17:13:41.778757+00,"Título sensacionalista e curto vídeo indica foco em entretenimento, sem aprofundamento técnico relevante.",0.1,entretenimento,nenhuma,sensacionalista
e487b1f5-a70b-4908-9487-2363200b3a04,T301K2OsHws,clickbait,0.95,2025-06-21 18:22:15.001132+00,"Título e descrição exagerados, foco em emoção e narrativa, conteúdo não técnico nem educativo, típico de clickbait para views.",0.1,entretenimento,nenhuma,sensacionalista
e48f49f7-1b07-4899-9296-9ced3fc89e0d,7vItAaUdOQY,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto com formato recreativo e baixo conteúdo técnico, focado em curiosidade e entretenimento com IA.",0.1,entretenimento,nenhuma,neutra
e4a11f98-8646-4d83-8ac2-87be54d2a1af,ocMOZpuAMw4,conteúdo técnico,0.90,2025-06-21 17:13:41.778757+00,"Tutorial detalhado sobre uso prático de um editor de código AI, com instruções claras para iniciantes e foco em aprendizado.",0.85,educacional,comercial,neutra
e4c89483-1764-409f-94e9-fd30cc05bef7,eynGqHqtEeg,clickbait,0.95,2025-06-21 18:22:15.001132+00,"Título sensacionalista com emojis e mistério; curto, foco em impacto e entretenimento, pouca profundidade técnica sobre IA.",0.1,entretenimento,nenhuma,sensacionalista
e4cb1f8d-77be-47db-847b-bf1564ecec47,elfCDnMx3Ug,híbrido,0.87,2025-06-21 18:22:15.001132+00,"Análise crítica com profundidade moderada, combina informação e opinião sobre falhas da Apple em IA, sem ser puramente técnico ou superficial.",0.55,informativo,opinativo,neutra
e4cff492-d765-4fbe-a28e-257de8e616e7,IYwvbIzcftM,clickbait,0.90,2025-06-21 20:13:13.917451+00,"Título e formato indicam conteúdo leve, apelativo e focado em engajamento, sem aprofundamento técnico ou educativo.",0.1,entretenimento,nenhuma,sensacionalista
e4daa012-4655-486e-8393-814ddcce24aa,n-tE2YKstek,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo combina entretenimento com conteúdo sobre IA, uso de voz e tom agressivo indicam abordagem popular e levemente técnica.",0.3,entretenimento,informativo,sensacionalista
e5055a0a-e2bf-45f7-a160-de5f204bf09e,qRRJfdnj1Fw,conteúdo técnico,0.90,2025-06-21 02:02:13.121138+00,"Vídeo experimental com animação gerada por IA, foco na arte e nos movimentos.",0.2,experimental,nenhuma,neutra
e51971b3-f3f4-474e-a5d5-4ddbd1e6a98b,Q4ipe16tBgE,clickbait,0.50,2025-06-21 02:02:13.121138+00,O vídeo parece ser focado em chamar a atenção do público de forma sensacionalista.,0,comercial,nenhuma,neutra
e58a92fc-5e67-4c28-aeeb-fce5d5341b08,bO2BZLiGLbM,híbrido,0.85,2025-06-21 18:10:32.310408+00,"Vídeo demonstra uso prático de ferramentas IA, sem aprofundar detalhes técnicos complexos, com foco em funcionalidade e tutorial passo a passo.",0.65,demonstrativo,educacional,neutra
e59e48b5-dac0-4bca-9947-230ca13915ea,xSh2x1yg0mM,superficial,0.85,2025-06-21 17:13:41.778757+00,"Vídeo curto que ensina uso prático de IA para currículos, com pouca profundidade técnica e foco motivacional para conseguir emprego.",0.3,educacional,motivacional,neutra
e615a250-db04-4469-82cc-758c4935cf5c,JDl8g2a_j18,clickbait,0.95,2025-06-21 18:19:28.649148+00,"Título e descrição indicam tom sensacionalista e foco em entretenimento e venda, sem conteúdo técnico aprofundado.",0.1,entretenimento,comercial,sensacionalista
e67056e5-338f-45c5-aaa6-434a46960305,WKUxCb70oOo,conteúdo técnico,0.80,2025-06-21 02:00:25.274308+00,"Vídeo apresenta uso técnico do IA no LinkedIn, explicando funções e aplicações práticas para usuários.",0.7,educacional,informativo,neutra
e670f557-d5e9-4609-854b-ec1effe18741,MpUD7B_1FoE,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Vídeo ensina comandos práticos de IA Bixby, com tutorial detalhado, mas sem foco profundo técnico ou acadêmico.",0.65,educacional,informativo,neutra
e68cf07b-8743-422d-aa09-f23b733966a4,FO6BqdOujkI,superficial,0.85,2025-06-21 17:23:10.644609+00,"Vídeo curto que aborda de forma geral e acessível quando IA poderá criar a si mesma, sem detalhes técnicos aprofundados.",0.3,informativo,educacional,neutra
e6a3ec27-f63f-4bf6-aff0-01e8df8caa90,n29CmiBWNUs,superficial,0.80,2025-06-21 18:19:28.649148+00,"Vídeo aborda empregos resistentes à IA de forma introdutória, sem aprofundar aspectos técnicos ou análises detalhadas.",0.3,informativo,nenhuma,neutra
e6bc92e5-9b5c-44c2-a328-d1f767712611,Yxnx7q4LXIE,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Título sensacionalista e curta duração indicam foco em entretenimento e atração de cliques, com pouco conteúdo técnico ou informativo.",0.1,entretenimento,comercial,sensacionalista
e6e6c3cc-e09f-4b91-af00-89eb3f10d452,KlneC-4iu1U,superficial,0.95,2025-06-21 18:19:28.649148+00,"Vídeo curto e divertido, sem explicações técnicas relevantes, com foco em entretenimento e aspectos visuais de IA.",0.15,entretenimento,nenhuma,neutra
e717e51c-5cea-4f8e-b864-3cbde1e9738d,m7uai-_5cZ4,superficial,0.70,2025-06-21 02:02:13.121138+00,"Vídeo em árabe, foco em questões superficiais e políticas sobre inteligência artificial.",0.2,informativo,nenhuma,neutra
e71d4eee-a3b6-4316-b25e-c8bbea745894,_PtAmNnlBeY,clickbait,0.90,2025-06-21 18:22:15.001132+00,"Título sensacionalista e curto, conteúdo superficial focado em provocar curiosidade, baixa profundidade técnica e pouca informação detalhada.",0.1,entretenimento,nenhuma,sensacionalista
e71e113c-76ea-478e-8b32-05a6d57b1d95,iBzRJHDeRS8,superficial,0.70,2025-06-21 02:02:13.121138+00,O vídeo parece explorar o impacto dramático da inteligência artificial de forma sensationalista e curtíssimo.,0.2,entretenimento,nenhuma,sensacionalista
e7373ea0-8ea2-4d01-8645-f25a8ce1cecb,JHYnBCqL-Dc,conteúdo técnico,0.92,2025-06-21 17:23:10.644609+00,"Vídeo detalha uso prático do ChatGPT com tópicos estruturados e foco educacional, sem exageros ou apelos sensacionalistas.",0.85,educacional,informativo,neutra
e76c9c9c-623e-46ec-816f-8c557f4212d5,Je7J8KqJ3vs,superficial,0.40,2025-06-21 16:54:07.829199+00,"Vídeo com abordagem sensacionalista, focando em aspectos impactantes da IA, como uso em canais dark.",0.2,comercial,nenhuma,sensacionalista
e772cdfa-d25a-41dd-90d9-7560d3bd1094,tz8FE5fCrXw,superficial,0.70,2025-06-21 02:00:25.274308+00,"Vídeo apresenta etapas da IA de forma geral para o público não técnico, com foco em informações futuras e contexto global.",0.4,informativo,educacional,neutra
e77c15a7-617c-4930-8da1-307671d9f4b3,RRPRtFTfFoI,superficial,0.85,2025-06-21 18:10:32.310408+00,"Vídeo curto, com provável demonstração básica e pouco detalhamento técnico, foco em introdução e uso prático do Claude e Obsidian.",0.25,educacional,informativo,neutra
e7b2a618-8a9b-41e2-8e1a-75f5ffb279ed,87TYPn6gbwA,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Aborda impactos da IA na educação com opiniões e fatos, misturando análise técnica e contextualização social para público geral.",0.65,informativo,educacional,neutra
e7df651d-3c6d-4a96-aa0a-3c707bdb26bb,ovv3UOfUMys,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Título sensacionalista promove funcionalidades ocultas, vídeo curto e foco em atrair cliques sem aprofundamento técnico significativo.",0.15,entretenimento,informativo,sensacionalista
e7fe61f5-42f0-4bdf-a487-80609a1758c9,LJJq3i5d8VY,híbrido,0.85,2025-06-21 19:57:31.905027+00,"Vídeo aborda impacto social da IA com fatos e opiniões, misturando análise técnica moderada e críticas culturais.",0.45,informativo,opinativo,neutra
e80240d5-9b8e-4671-9b47-d06fc1245000,cqsToLyNUjw,clickbait,0.90,2025-06-21 17:13:41.778757+00,"Vídeo foca em atrair para ganhar dinheiro com ChatGPT, pouca profundidade técnica, linguagem persuasiva e intenção comercial clara.",0.2,comercial,educacional,sensacionalista
e869412c-cdc8-4fd9-ad3a-fda14ede517e,OGa8kJLgdAk,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Foco em ganhar dinheiro rápido com IA, uso de promessas e links para atrair visualizações, conteúdo técnico muito limitado.",0.15,comercial,motivacional,sensacionalista
e869ac69-83e7-4e6e-aab7-30d2a9e266d0,C8CpGW1wL9c,híbrido,0.85,2025-06-21 18:10:32.310408+00,"Vídeo mistura análise de IA com alerta sobre autenticidade, sem aprofundar tecnicamente a reconstrução facial proposta.",0.4,informativo,alerta/risco,neutra
e8ed7531-2552-4589-84df-3e36fe8ea689,h3Uv-weXgb4,conteúdo técnico,0.95,2025-06-21 18:19:28.649148+00,Apresenta aplicações detalhadas de aprendizado de máquina na bioinformática com linguagem clara e conteúdo técnico relevante.,0.85,educacional,informativo,neutra
e90501e9-9362-4f00-b897-b6008609876b,1zGPWEB0j8c,híbrido,0.60,2025-06-21 16:54:07.829199+00,"Vídeo aborda IA de forma mista, com informações técnicas e abordagem mais genérica.",0.3,informativo,educacional,neutra
e943b5df-7806-4109-914d-edb7d4f7d93d,ntoRvLgejUY,conteúdo técnico,0.95,2025-06-21 19:57:31.905027+00,"Explica em detalhes o algoritmo YOLO com conteúdo aprofundado e claro, focado em ensinar conceitos técnicos e aplicação prática.",0.9,educacional,comercial,neutra
e95d4c04-3f0c-4252-ad4d-71337c4e84cd,d-CuF6dlqLg,conteúdo técnico,0.95,2025-06-21 17:13:41.778757+00,"Vídeo com tutorial detalhado e prático sobre Microsoft Copilot, foco claro em ensino técnico e explicações precisas.",0.85,educacional,informativo,neutra
e9e5a7af-9696-421f-91f6-12ec36f22c24,lGUUqe_E-2s,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto promovendo novo PC da Dell com IA, foco em marketing, pouca profundidade técnica e conteúdo informativo secundário.",0.2,comercial,informativo,neutra
ea7ed3a1-69b9-443a-86ad-ab9c722bb01c,CD3cWcPt-oU,híbrido,0.85,2025-06-21 17:23:10.644609+00,"Vídeo mistura notícia e alerta sobre uso controverso de IA, com linguagem sensacionalista e pouca profundidade técnica.",0.4,informativo,alerta/risco,sensacionalista
eaaee481-d051-4ac3-920e-fd12f593e1e5,OrPCe8H8co4,híbrido,0.90,2025-06-21 18:10:32.310408+00,"Vídeo mescla demonstração prática com vendas e dicas para negócios, possui conteúdo técnico moderado e forte apelo comercial e educacional.",0.6,comercial,educacional,neutra
eacd9ae4-9310-4997-8c70-173558cb608e,QxxLRiJmB1c,híbrido,0.85,2025-06-21 17:23:10.644609+00,"Vídeo foca em apresentar ideias de negócio com IA, combinando informações úteis e promoção com links afiliados. Conteúdo pouco técnico.",0.4,comercial,educacional,neutra
eaeec758-e5f4-43f5-a6fc-25cdf4056986,jHNfgTEyJUU,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo de conteúdo leve e recreativo, sem abordagem técnica sobre IA, focado em narrativa de humor e disputas fictícias.",0.15,entretenimento,nenhuma,neutra
eb8cdc02-ae54-4779-8c39-fa6a5de948b2,Epi2KJtiQNg,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Título e descrição apelativos, foco no entretenimento com referências exageradas e merchandising explícito, pouca profundidade técnica.",0.1,entretenimento,comercial,sensacionalista
ebd647c4-2e39-4eb3-b185-eb5d180e7b9f,VE-lb1X92cw,clickbait,0.92,2025-06-21 18:10:32.310408+00,"Vídeo curto e fantasioso que explora cenário fictício para atrair cliques, sem aprofundar conhecimentos técnicos reais.",0.1,entretenimento,informativo,sensacionalista
ec2f2242-e897-45da-a8b8-a8bcc5fc3cf8,54SWveTvx7Q,superficial,0.95,2025-06-21 18:19:28.649148+00,"Vídeo curto e humorístico, sem conteúdo técnico ou profundo, focado em entretenimento e memes.",0.05,entretenimento,nenhuma,neutra
ec37ae6b-4858-4f81-b29c-f5cc507cfe66,cWVZ1Cv8PQU,conteúdo técnico,0.90,2025-06-21 18:10:32.310408+00,"Vídeo detalha passo a passo uso básico do ChatGPT, focado em iniciantes, com explicações claras e exemplos práticos.",0.8,educacional,informativo,neutra
ec8bb23e-c201-42d5-8245-b9b29c5cd216,y9oBORkdSn0,híbrido,0.85,2025-06-21 18:19:28.649148+00,"Vídeo mistura análise e estilo sensacionalista, com tom provocativo e formato variado; pouca profundidade técnica real.",0.4,informativo,entretenimento,sensacionalista
eca2be4f-1e2c-41a2-b462-e46d43af1212,XeE_bJyOzRw,conteúdo técnico,0.90,2025-06-21 18:19:28.649148+00,"Vídeo detalha a evolução técnica do aprendizado de máquina com linguagem neutra, focando em conteúdo educacional e informativo.",0.85,educacional,informativo,neutra
ed3580c7-1c13-4b53-8f73-e8e05b7f389a,SfMnDUDdb-E,clickbait,0.90,2025-06-21 18:22:15.001132+00,"Título questiona limites da IA com linguagem sensacionalista e curta duração, indicando foco em chamar atenção mais que aprofundar.",0.2,alerta/risco,entretenimento,sensacionalista
ed39d70d-7cb5-42af-98dd-c84b3c93228a,V4Cz_V4RoWM,clickbait,0.90,2025-06-21 18:19:28.649148+00,"Título alarmista e superficial, sem conteúdo técnico, busca atrair cliques com apelo emotivo e poucas informações detalhadas.",0.1,alerta/risco,nenhuma,sensacionalista
ed673d0b-0d04-4795-9360-ce526831bf7c,L6eG4ahJc_Q,superficial,0.90,2025-06-21 20:13:13.917451+00,"Transmissão ao vivo de trens com pouco conteúdo técnico, foco em entretenimento e informações básicas para entusiastas.",0.1,entretenimento,informativo,neutra
ed7ad25c-230e-4036-bc43-db9a23bc730f,TByd1jaye_I,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo foca em entretenimento com uso de IA para arte e mensagem de união, sem aprofundar aspectos técnicos do funcionamento da IA.",0.15,entretenimento,educacional,neutra
